,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
185,MarsWxReport,Mars Weather,786939553,877677528995028992,/MarsWxReport/status/877677528995028992,2017-06-22 00:00:04,1498089604,"Sol 1731 (June 19, 2017), Sunny, high -24C/-11F, low -78C/-108F, pressure at 8.57 hPa, daylight 06:29-18:23","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1731 (June 19, 2017), Sunny, high -24C/-11F, low -78C/-108F, pressure at 8.57 hPa, daylight 06:29-18:23</p>",[],[],False,[],,15,8,0,False,False,,[]
186,MarsWxReport,Mars Weather,786939553,876952754949955584,/MarsWxReport/status/876952754949955584,2017-06-20 00:00:04,1497916804,"Sol 1729 (June 17, 2017), Sunny, high -19C/-2F, low -76C/-104F, pressure at 8.58 hPa, daylight 06:29-18:24","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1729 (June 17, 2017), Sunny, high -19C/-2F, low -76C/-104F, pressure at 8.58 hPa, daylight 06:29-18:24</p>",[],[],False,[],,10,7,0,False,False,,[]
187,SuhailAlDhafri,AlDhafri,243550968,876699795385143297,/SuhailAlDhafri/status/876699795385143297,2017-06-19 07:14:54,1497856494,", Sol 1726 2days ago, Sunny, high -17C/1F, low -76C/-104F, pressure at 8.55 hPa, daylight 06:30-18:25, from @MarsWxReport","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">, Sol 1726 2days ago, Sunny, high -17C/1F, low -76C/-104F, pressure at 8.55 hPa, daylight 06:30-18:25, from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a></p>",[],[],False,[],,4,0,0,False,True,876443289993584642,"[{'screen_name': 'Saeed_algergawi', 'user_id': '133007440'}]"
188,MarsWxReport,Mars Weather,786939553,875865588035448835,/MarsWxReport/status/875865588035448835,2017-06-17 00:00:03,1497657603,"Sol 1726 (June 14, 2017), Sunny, high -17C/1F, low -76C/-104F, pressure at 8.55 hPa, daylight 06:30-18:25","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1726 (June 14, 2017), Sunny, high -17C/1F, low -76C/-104F, pressure at 8.55 hPa, daylight 06:30-18:25</p>",[],[],False,[],,12,12,0,False,False,,[]
189,MarsWxReport,Mars Weather,786939553,875140810098003968,/MarsWxReport/status/875140810098003968,2017-06-15 00:00:03,1497484803,"Sol 1725 (June 13, 2017), Sunny, high -18C/0F, low -79C/-110F, pressure at 8.57 hPa, daylight 06:31-18:25","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1725 (June 13, 2017), Sunny, high -18C/0F, low -79C/-110F, pressure at 8.57 hPa, daylight 06:31-18:25</p>",[],[],False,[],,10,6,0,False,False,,[]
190,MarsWxReport,Mars Weather,786939553,874778422131732480,/MarsWxReport/status/874778422131732480,2017-06-14 00:00:03,1497398403,"Sol 1723 (June 11, 2017), Sunny, high -16C/3F, low -76C/-104F, pressure at 8.54 hPa, daylight 06:31-18:26","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1723 (June 11, 2017), Sunny, high -16C/3F, low -76C/-104F, pressure at 8.54 hPa, daylight 06:31-18:26</p>",[],[],False,[],,8,9,0,False,False,,[]
191,MarsWxReport,Mars Weather,786939553,874416036602314754,/MarsWxReport/status/874416036602314754,2017-06-13 00:00:03,1497312003,"Sol 1722 (June 10, 2017), Sunny, high -13C/8F, low -77C/-106F, pressure at 8.54 hPa, daylight 06:32-18:27","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1722 (June 10, 2017), Sunny, high -13C/8F, low -77C/-106F, pressure at 8.54 hPa, daylight 06:32-18:27</p>",[],[],False,[],,14,10,0,False,False,,[]
192,MarsWxReport,Mars Weather,786939553,873328871155933185,/MarsWxReport/status/873328871155933185,2017-06-10 00:00:03,1497052803,"Sol 1720 (June 08, 2017), Sunny, high -17C/1F, low -76C/-104F, pressure at 8.53 hPa, daylight 06:32-18:27","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1720 (June 08, 2017), Sunny, high -17C/1F, low -76C/-104F, pressure at 8.53 hPa, daylight 06:32-18:27</p>",[],[],False,[],,17,12,0,False,False,,[]
193,michaelbattalio,Michael Battalio,15878487,873262740021755904,/michaelbattalio/status/873262740021755904,2017-06-09 19:37:16,1497037036,Plus we got an overdue dust devil survey. @MarsWxReport,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Plus we got an overdue dust devil survey. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a></p>",[],[],False,[],,1,0,0,False,False,,[]
194,MarsWxReport,Mars Weather,786939553,872966487362981893,/MarsWxReport/status/872966487362981893,2017-06-09 00:00:04,1496966404,"Sol 1718 (June 06, 2017), Sunny, high -16C/3F, low -77C/-106F, pressure at 8.52 hPa, daylight 06:33-18:28","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1718 (June 06, 2017), Sunny, high -16C/3F, low -77C/-106F, pressure at 8.52 hPa, daylight 06:33-18:28</p>",[],[],False,[],,10,9,0,False,False,,[]
195,MarsWxReport,Mars Weather,786939553,872604095378489344,/MarsWxReport/status/872604095378489344,2017-06-08 00:00:03,1496880003,"Sol 1717 (June 05, 2017), Sunny, high -12C/10F, low -76C/-104F, pressure at 8.51 hPa, daylight 06:33-18:29","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1717 (June 05, 2017), Sunny, high -12C/10F, low -76C/-104F, pressure at 8.51 hPa, daylight 06:33-18:29</p>",[],[],False,[],,10,5,0,False,False,,[]
196,MarsWxReport,Mars Weather,786939553,871879315838971905,/MarsWxReport/status/871879315838971905,2017-06-06 00:00:02,1496707202,"Sol 1716 (June 04, 2017), Sunny, high -10C/14F, low -76C/-104F, pressure at 8.50 hPa, daylight 06:33-18:29","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1716 (June 04, 2017), Sunny, high -10C/14F, low -76C/-104F, pressure at 8.50 hPa, daylight 06:33-18:29</p>",[],[],False,[],,14,7,0,False,False,,[]
197,MarsWxReport,Mars Weather,786939553,870429769992732676,/MarsWxReport/status/870429769992732676,2017-06-02 00:00:03,1496361603,"Sol 1712 (May 31, 2017), Sunny, high -11C/12F, low -77C/-106F, pressure at 8.49 hPa, daylight 06:34-18:31","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1712 (May 31, 2017), Sunny, high -11C/12F, low -77C/-106F, pressure at 8.49 hPa, daylight 06:34-18:31</p>",[],[],False,[],,9,9,0,False,False,,[]
198,theonlykumar,kumar,1040321019918069760,1253279951484186626,/theonlykumar/status/1253279951484186626,2020-04-23 11:09:59,1587640199,"This sheikh @theskindoctor13 is one of the disgusting vultures I have ever seen in my life. I can't imagine how skoda pakoda lesan chatni mayonnaise guy he is!!!!!

Pls take action against him....

@miakhalifa @SunnyLeone @iPoonampandey @JohnnySins @MarsWxReport @MarsOrbiter","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This sheikh <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""797720168713441280"" dir=""ltr"" href=""/theskindoctor13""><s>@</s><b>theskindoctor13</b></a> is one of the disgusting vultures I have ever seen in my life. I can't imagine how skoda pakoda lesan chatni mayonnaise guy he is!!!!!

Pls take action against him....

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2835653131"" dir=""ltr"" href=""/miakhalifa""><s>@</s><b>miakhalifa</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""21931363"" dir=""ltr"" href=""/SunnyLeone""><s>@</s><b>SunnyLeone</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""245857954"" dir=""ltr"" href=""/iPoonampandey""><s>@</s><b>iPoonampandey</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""26681623"" dir=""ltr"" href=""/JohnnySins""><s>@</s><b>JohnnySins</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2765974980"" dir=""ltr"" href=""/MarsOrbiter""><s>@</s><b>MarsOrbiter</b></a></p>",[],[],False,[],,7,0,0,False,True,1253014302539292672,"[{'screen_name': 'ssssssssss_2582', 'user_id': '1210965097515892736'}, {'screen_name': 'theskindoctor13', 'user_id': '797720168713441280'}]"
199,PNWTransit,PNW,4759890732,1253186975856644096,/PNWTransit/status/1253186975856644096,2020-04-23 05:00:32,1587618032,Guess its nice and cool enough outside to drink some Olympus Mons Rustic Ice water ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Guess its nice and cool enough outside to drink some Olympus Mons Rustic Ice water <img alt=""😊"" aria-label=""Emoji: Smiling face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""Smiling face with smiling eyes""/></p>",[],[],False,[],,0,0,0,False,True,1253184636106223616,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
200,MarsWxReport,Mars Weather,786939553,1253184636106223616,/MarsWxReport/status/1253184636106223616,2020-04-23 04:51:14,1587617474,"InSight sol 499 (2020-04-22) low -94.4ºC (-137.9ºF) high -3.6ºC (25.5ºF)
winds from the SW at 5.1 m/s (11.3 mph) gusting to 16.2 m/s (36.1 mph)
pressure at 6.70 hPapic.twitter.com/B29HO3oTeD","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 499 (2020-04-22) low -94.4ºC (-137.9ºF) high -3.6ºC (25.5ºF)
winds from the SW at 5.1 m/s (11.3 mph) gusting to 16.2 m/s (36.1 mph)
pressure at 6.70 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/B29HO3oTeD"">pic.twitter.com/B29HO3oTeD</a></p>",[],[],True,['https://pbs.twimg.com/media/EWQ0yG5WoAAD1oG.jpg'],,19,4,1,True,False,,[]
201,MarsWxReport,Mars Weather,786939553,1252822244914425858,/MarsWxReport/status/1252822244914425858,2020-04-22 04:51:14,1587531074,"InSight sol 498 (2020-04-21) low -94.3ºC (-137.7ºF) high -5.7ºC (21.8ºF)
winds from the SW at 5.0 m/s (11.3 mph) gusting to 16.6 m/s (37.2 mph)
pressure at 6.60 hPapic.twitter.com/ZyqDCASvU3","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 498 (2020-04-21) low -94.3ºC (-137.7ºF) high -5.7ºC (21.8ºF)
winds from the SW at 5.0 m/s (11.3 mph) gusting to 16.6 m/s (37.2 mph)
pressure at 6.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZyqDCASvU3"">pic.twitter.com/ZyqDCASvU3</a></p>",[],[],True,['https://pbs.twimg.com/media/EWLrMK_VAAEldWq.jpg'],,27,5,0,False,False,,[]
202,MarsWxReport,Mars Weather,786939553,1252399466918801409,/MarsWxReport/status/1252399466918801409,2020-04-21 00:51:16,1587430276,"InSight sol 497 (2020-04-20) low -94.3ºC (-137.8ºF) high -4.1ºC (24.7ºF)
winds from the SW at 5.1 m/s (11.4 mph) gusting to 17.1 m/s (38.3 mph)
pressure at 6.60 hPapic.twitter.com/bh8mC02L9g","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 497 (2020-04-20) low -94.3ºC (-137.8ºF) high -4.1ºC (24.7ºF)
winds from the SW at 5.1 m/s (11.4 mph) gusting to 17.1 m/s (38.3 mph)
pressure at 6.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/bh8mC02L9g"">pic.twitter.com/bh8mC02L9g</a></p>",[],[],True,['https://pbs.twimg.com/media/EWFqrQcU8AEAhYZ.jpg'],,13,4,0,False,False,,[]
203,TPPSweetLou,Sweet Lou 🏀🏈🏆,1109669863,1252282842299727873,/TPPSweetLou/status/1252282842299727873,2020-04-20 17:07:50,1587402470,And zero cases of COVID-19,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And zero cases of COVID-19</p>",[],[],False,[],,0,0,0,False,True,1252278676269551616,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
204,MarsWxReport,Mars Weather,786939553,1252278676269551616,/MarsWxReport/status/1252278676269551616,2020-04-20 16:51:17,1587401477,"InSight sol 496 (2020-04-18) low -94.6ºC (-138.4ºF) high -6.2ºC (20.9ºF)
winds from the SW at 4.6 m/s (10.3 mph) gusting to 15.7 m/s (35.2 mph)
pressure at 6.60 hPapic.twitter.com/mrkGEj5txc","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 496 (2020-04-18) low -94.6ºC (-138.4ºF) high -6.2ºC (20.9ºF)
winds from the SW at 4.6 m/s (10.3 mph) gusting to 15.7 m/s (35.2 mph)
pressure at 6.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mrkGEj5txc"">pic.twitter.com/mrkGEj5txc</a></p>",[],[],True,['https://pbs.twimg.com/media/EWD80SfX0AA7U5m.jpg'],,17,5,1,True,False,,[]
205,PhilZeGerman,PhilZeGerman,389112371,1252131774089568261,/PhilZeGerman/status/1252131774089568261,2020-04-20 07:07:33,1587366453,"Wow! 4.6 m/s?? I think that would he a little more than 10.4 mph, tho, wouldn't it? ;)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Wow! 4.6 m/s?? I think that would he a little more than 10.4 mph, tho, wouldn't it? ;)</p>",[],[],False,[],,0,0,0,False,True,1251855863402430464,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
206,MarsWxReport,Mars Weather,786939553,1251855863402430464,/MarsWxReport/status/1251855863402430464,2020-04-19 12:51:10,1587300670,"InSight sol 495 (2020-04-17) low -94.0ºC (-137.2ºF) high -4.2ºC (24.4ºF)
winds from the WNW at 4.6 m/s (10.4 mph) gusting to 16.7 m/s (37.3 mph)
pressure at 6.60 hPapic.twitter.com/SkjAdWsePB","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 495 (2020-04-17) low -94.0ºC (-137.2ºF) high -4.2ºC (24.4ºF)
winds from the WNW at 4.6 m/s (10.4 mph) gusting to 16.7 m/s (37.3 mph)
pressure at 6.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/SkjAdWsePB"">pic.twitter.com/SkjAdWsePB</a></p>",[],[],True,['https://pbs.twimg.com/media/EV98RX0WAAERDji.jpg'],,37,11,1,True,False,,[]
207,MarsWxReport,Mars Weather,786939553,1251433097066881024,/MarsWxReport/status/1251433097066881024,2020-04-18 08:51:15,1587199875,"InSight sol 494 (2020-04-17) low -95.4ºC (-139.8ºF) high -3.7ºC (25.3ºF)
winds from the SW at 4.8 m/s (10.8 mph) gusting to 16.5 m/s (36.8 mph)
pressure at 6.60 hPapic.twitter.com/sTMLcwSYlE","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 494 (2020-04-17) low -95.4ºC (-139.8ºF) high -3.7ºC (25.3ºF)
winds from the SW at 4.8 m/s (10.8 mph) gusting to 16.5 m/s (36.8 mph)
pressure at 6.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/sTMLcwSYlE"">pic.twitter.com/sTMLcwSYlE</a></p>",[],[],True,['https://pbs.twimg.com/media/EV37xIAWsAALvFc.jpg'],,20,6,0,False,False,,[]
208,MarsWxReport,Mars Weather,786939553,1251433080080007169,/MarsWxReport/status/1251433080080007169,2020-04-18 08:51:11,1587199871,"InSight sol 493 (2020-04-15) low -94.8ºC (-138.7ºF) high -5.3ºC (22.4ºF)
winds from the WNW at 4.8 m/s (10.7 mph) gusting to 17.1 m/s (38.2 mph)
pressure at 6.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 493 (2020-04-15) low -94.8ºC (-138.7ºF) high -5.3ºC (22.4ºF)
winds from the WNW at 4.8 m/s (10.7 mph) gusting to 17.1 m/s (38.2 mph)
pressure at 6.60 hPa</p>",[],[],False,[],,17,6,0,False,False,,[]
209,locha50095613,Nguyen dinh,1018080596860420096,1251098417348018176,/locha50095613/status/1251098417348018176,2020-04-17 10:41:21,1587120081,"@LQWeddings @MarsWxReport @crypto_lex @Mew_loves_Btc 
TG :@levanluyenw","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""111362218"" dir=""ltr"" href=""/LQWeddings""><s>@</s><b>LQWeddings</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1143948759539359744"" dir=""ltr"" href=""/crypto_lex""><s>@</s><b>crypto_lex</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""988463750641541120"" dir=""ltr"" href=""/Mew_loves_Btc""><s>@</s><b>Mew_loves_Btc</b></a> 
TG :@levanluyenw</p>",[],[],False,[],,0,0,0,False,True,1251016048750424064,"[{'screen_name': 'CryptoHeroTA', 'user_id': '1086937144902377475'}, {'screen_name': 'chainx_org', 'user_id': '879478047770005504'}]"
210,Boborooferous,Bob Reinheimer,3329478742,1250614208892416000,/Boborooferous/status/1250614208892416000,2020-04-16 02:37:17,1587004637,So are you a candidate to be the first meteorologist on The Red Planet?  Other colonists would be thrilled. Your family perhaps not so much.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So are you a candidate to be the first meteorologist on The Red Planet?  Other colonists would be thrilled. Your family perhaps not so much.</p>",[],[],False,[],,0,0,0,False,True,1250587525242068998,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
211,MarsWxReport,Mars Weather,786939553,1250587525242068998,/MarsWxReport/status/1250587525242068998,2020-04-16 00:51:15,1586998275,"InSight sol 492 (2020-04-15) low -94.4ºC (-137.9ºF) high -5.5ºC (22.2ºF)
winds from the SW at 5.1 m/s (11.5 mph) gusting to 14.9 m/s (33.3 mph)
pressure at 6.60 hPapic.twitter.com/hmAJ5JKrX2","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 492 (2020-04-15) low -94.4ºC (-137.9ºF) high -5.5ºC (22.2ºF)
winds from the SW at 5.1 m/s (11.5 mph) gusting to 14.9 m/s (33.3 mph)
pressure at 6.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hmAJ5JKrX2"">pic.twitter.com/hmAJ5JKrX2</a></p>",[],[],True,['https://pbs.twimg.com/media/EVr6uU8XkAEKeC2.jpg'],,33,6,1,True,False,,[]
212,MarsWxReport,Mars Weather,786939553,1250233903933263872,/MarsWxReport/status/1250233903933263872,2020-04-15 01:26:05,1586913965,"“It's classic, textbook NASA, We're presented with a problem and we figure out how to make things work. Mars isn't standing still for us; we're still exploring."" MER Science Operations Team Chief.https://mars.nasa.gov/news/8647/nasas-curiosity-keeps-rolling-as-team-operates-rover-from-home/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“It's classic, textbook NASA, We're presented with a problem and we figure out how to make things work. Mars isn't standing still for us; we're still exploring."" MER Science Operations Team Chief.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://mars.nasa.gov/news/8647/nasas-curiosity-keeps-rolling-as-team-operates-rover-from-home/"" dir=""ltr"" href=""https://t.co/gf61CK84yz"" rel=""nofollow noopener"" target=""_blank"" title=""https://mars.nasa.gov/news/8647/nasas-curiosity-keeps-rolling-as-team-operates-rover-from-home/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mars.nasa.gov/news/8647/nasa</span><span class=""invisible"">s-curiosity-keeps-rolling-as-team-operates-rover-from-home/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://mars.nasa.gov/news/8647/nasas-curiosity-keeps-rolling-as-team-operates-rover-from-home/'],[],False,[],,11,4,0,False,False,,[]
213,didToWinaPrize,Mookie 🐻,2316787458,1250165410571251713,/didToWinaPrize/status/1250165410571251713,2020-04-14 20:53:55,1586897635,Dam ... My sticky honey paws ... Move ... I am just a Teddy Bear,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dam ... My sticky honey paws ... Move ... I am just a Teddy Bear</p>",[],[],False,[],,0,0,0,False,True,1250164720637751298,"[{'screen_name': 'didToWinaPrize', 'user_id': '2316787458'}, {'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
214,didToWinaPrize,Mookie 🐻,2316787458,1250165158799740928,/didToWinaPrize/status/1250165158799740928,2020-04-14 20:52:55,1586897575,I might more there ... Better than earth ... Haha,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I might more there ... Better than earth ... Haha</p>",[],[],False,[],,0,0,1,True,True,1250164720637751298,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
215,MarsWxReport,Mars Weather,786939553,1250164736236359681,/MarsWxReport/status/1250164736236359681,2020-04-14 20:51:14,1586897474,"InSight sol 491 (2020-04-14) low -93.2ºC (-135.7ºF) high -3.6ºC (25.5ºF)
winds from the SW at 5.3 m/s (11.9 mph) gusting to 16.9 m/s (37.8 mph)
pressure at 6.60 hPapic.twitter.com/txRSSV9avm","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 491 (2020-04-14) low -93.2ºC (-135.7ºF) high -3.6ºC (25.5ºF)
winds from the SW at 5.3 m/s (11.9 mph) gusting to 16.9 m/s (37.8 mph)
pressure at 6.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/txRSSV9avm"">pic.twitter.com/txRSSV9avm</a></p>",[],[],True,['https://pbs.twimg.com/media/EVl6MyVWoAACRS5.jpg'],,16,5,0,False,False,,[]
216,MarsWxReport,Mars Weather,786939553,1250164720637751298,/MarsWxReport/status/1250164720637751298,2020-04-14 20:51:10,1586897470,"InSight sol 490 (2020-04-12) low -94.3ºC (-137.7ºF) high -4.9ºC (23.2ºF)
winds from the WNW at 4.8 m/s (10.6 mph) gusting to 15.3 m/s (34.3 mph)
pressure at 6.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 490 (2020-04-12) low -94.3ºC (-137.7ºF) high -4.9ºC (23.2ºF)
winds from the WNW at 4.8 m/s (10.6 mph) gusting to 15.3 m/s (34.3 mph)
pressure at 6.60 hPa</p>",[],[],False,[],,16,6,1,True,False,,[]
217,FrontLineWinner,@frontlinewinner,423554903,1249931134462459906,/FrontLineWinner/status/1249931134462459906,2020-04-14 05:22:59,1586841779,What a cold desert,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What a cold desert</p>",[],[],False,[],,0,0,0,False,True,1249923130329571328,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
